student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies,skills_tech_python,skills_tech_excel,skills_tech_sql,skills_soft,family_siblings,family_income_father,family_income_mother,laptop_brand,laptop_year,phone_brand,phone_year,addr_city,addr_district,addr_postal
365,David Peterson,20,Male,95.0,+18505095260,Costaville,,1994-10-27 00:00:00,Data Science,110,pending,1.42,excellent,230.0,1974-10-24 07:31:59,"Apartment 33, South Amy district, Tashkent, UZ, 100877",,,,,,,,,,,,,Tashkent,South Amy district,100877
367,Mrs. Patricia Martin,19,Unknown,91.0,+14304628893,Lake Neil,ramosbrian@campbell.info,2015-04-05 00:00:00,Data Science,100,inactive,0.0,,287.0,2016-10-10 00:00:00,UZ 100186 Tashkent North Timothyside,"Mr, set",5.0,5.0,3.0,"child, staff",5.0,1398.0,413.0,Lenovo,2023.0,Xiaomi,2021.0,,,
368,Dr. Julie Grimes,22,Female,70.0,+16714260050,Jessicaborough,kevinbailey@roberts.com,1996-09-27 00:00:00,Data Science,,inactive,37.0,,65.0,2012-09-06 00:00:00,UZ 100148 Tashkent North Josephview,"book, ten",5.0,3.0,4.0,"recently, ground",0.0,643.0,773.0,Lenovo,2017.0,Samsung,2021.0,,,
369,,20,Female,,,Angelamouth,,1983-04-07 00:00:00,Data Science,,pending,,average,231.0,1978-02-14 00:00:00,"42338 Stewart Mission Apt. 356, Lisamouth","accept, case",1.0,3.0,1.0,"customer, forward",0.0,1019.0,1024.0,Dell,2019.0,Apple,2021.0,,,
371,,22,Unknown,63.0,,Thomaschester,,,Data Science,110,inactive,,average,258.0,,"996 Kerr Alley Apt. 067, Christophermouth","protect, right",4.0,5.0,1.0,"market, rise",2.0,479.0,532.0,Lenovo,2016.0,Samsung,2024.0,,,
372,Karen Lewis,19,Male,,,Gabrielburgh,,2008-10-01 00:00:00,Data Science,70,inactive,,average,84.0,2015-11-11 04:37:42,"Apartment 1, Jerryville district, Tashkent, UZ, 100129","some, owner",3.0,3.0,4.0,"nearly, thank",3.0,1305.0,1060.0,HP,2024.0,Samsung,2022.0,Tashkent,Jerryville district,100129
373,Claire Armstrong,,Male,87.0,+15553465757,Jamesburgh,,,Data Science,97,pending,-2.0,excellent,147.0,,"BROKEN,ADDRESS,DATA,,,","much, long",3.0,2.0,3.0,"million, standard",3.0,1096.0,1164.0,Dell,2022.0,Apple,2021.0,,,
374,,22,Female,67.0,+10297228333,Gravesmouth,,1985-02-05 00:00:00,Python,110,active,37.0,,202.0,1996-01-12 06:48:14,"BROKEN,ADDRESS,DATA,,,","they, final",3.0,5.0,4.0,"work, high",5.0,660.0,1327.0,HP,2024.0,Xiaomi,2023.0,,,
375,,18,Unknown,,+12898535617,Alexville,jmorris@miller-george.info,1971-07-16 09:39:00,Data Science,110,active,,excellent,119.0,1972-05-02 00:00:00,"20130 Clifford Manor, Michaelmouth","develop, girl",4.0,3.0,1.0,"to, several",2.0,786.0,645.0,Lenovo,2021.0,Samsung,2020.0,,,
376,Shawn Lewis,19,Male,89.0,,Roseville,phill@thompson.com,,Data Science,110,active,15.5,excellent,206.0,2009-02-15 21:26:28,"48963 Jones Summit, East Jillstad","successful, small",2.0,1.0,5.0,"require, to",0.0,1411.0,853.0,Dell,2024.0,Apple,2018.0,,,
377,Robert Phillips,20,Male,,+17613483331,Rodriguezstad,,1971-11-02 00:00:00,Data Science,,active,-2.0,average,95.0,2000-01-31 00:00:00,"69350 Logan Gardens, Davidland","offer, unit",2.0,1.0,2.0,"tree, understand",3.0,785.0,1178.0,Lenovo,2020.0,Apple,2022.0,,,
378,Amy Elliott,20,Female,,+12009333338,Deniseland,,1973-02-21 11:46:00,Data Science,110,active,,,22200.0,2017-04-08 00:00:00,"Apartment 28, Juanhaven district, Tashkent, UZ, 100382","remain, upon",4.0,5.0,5.0,"above, make",4.0,1366.0,1367.0,HP,2017.0,Xiaomi,2019.0,Tashkent,Juanhaven district,100382
380,Luke Frazier,,Male,,,Johnburgh,gregory00@wiggins.info,2022-09-18 00:00:00,Python,,active,,excellent,188.0,,"Apartment 16, West Glenn district, Tashkent, UZ, 100309","pressure, yeah",2.0,4.0,2.0,"husband, contain",4.0,1057.0,1225.0,Lenovo,2018.0,Samsung,2023.0,Tashkent,West Glenn district,100309
381,,22,Unknown,,+19311129647,Ashleymouth,,2018-04-09 00:00:00,Python,,active,3.79,excellent,168.0,1976-03-29 00:00:00,"015 Claudia Fort, Nicolehaven","sport, tough",2.0,2.0,1.0,"poor, little",1.0,1286.0,1196.0,HP,2017.0,Samsung,2020.0,,,
382,Nathan Murray,22,Unknown,,,New Gary,,2002-04-04 17:41:00,Data Science,101,inactive,37.0,average,20400.0,2008-10-12 22:30:00,"Apartment 11, Cardenasport district, Tashkent, UZ, 100181","garden, water",5.0,4.0,1.0,"class, party",0.0,371.0,941.0,Dell,2023.0,Xiaomi,2021.0,Tashkent,Cardenasport district,100181
383,Julie Howard,20,Male,68.0,,Spencerside,,2012-03-31 00:00:00,Data Science,107,active,37.0,,105.0,,"Johnbury 21-kv, dom 30, Tashkent",,,,,,,,,,,,,Tashkent,,
384,,18,Female,,+15014533891,New Jasonmouth,foleylauren@yahoo.com,1995-10-16 05:02:00,Data Science,75,inactive,37.0,,272.0,1972-11-19 00:00:00,"79649 Drake Locks, Anthonymouth","charge, conference",5.0,5.0,4.0,"available, growth",0.0,715.0,1431.0,HP,2024.0,Apple,2022.0,,,
385,,18,Female,90.0,+16394022356,Kaylastad,,1995-08-31 00:00:00,Data Science,,pending,15.5,,54.0,2011-01-30 04:35:00,"West Haleyton 6-kv, dom 8, Tashkent",,,,,,,,,,,,,Tashkent,,
386,Walter Bass,18,Unknown,94.0,+14998704999,Barnettton,,2010-12-26 12:49:32,Data Science,,inactive,,good,156.0,2004-10-22 00:00:00,"Apartment 10, Mcclureborough district, Tashkent, UZ, 100854",,,,,,,,,,,,,Tashkent,Mcclureborough district,100854
388,Julie Simpson,22,Male,,+14902874294,Bryantport,,2008-01-20 00:00:00,Data Science,73,pending,15.5,good,27300.0,2022-05-25 00:00:00,UZ 100279 Tashkent Smithton,"suggest, any",4.0,4.0,1.0,"time, always",0.0,1470.0,637.0,Dell,2022.0,Samsung,2018.0,,,
389,,21,Female,,,Jennifershire,emilymiller@rodriguez.com,1997-07-24 00:00:00,Data Science,99,active,37.0,excellent,224.0,1988-03-19 07:13:00,"BROKEN,ADDRESS,DATA,,,","alone, campaign",1.0,5.0,4.0,"thought, free",5.0,247.0,1018.0,HP,2015.0,Xiaomi,2021.0,,,
390,Terry Schaefer,20,Female,,+14454375985,New Michael,spencestacy@yahoo.com,2023-02-01 00:00:00,Data Science,110,pending,,,229.0,1993-09-02 23:31:26,"Apartment 29, Deniseview district, Tashkent, UZ, 100684",,,,,,,,,,,,,Tashkent,Deniseview district,100684
392,Maureen Clark,,Male,56.0,,Campbellmouth,,2009-05-26 19:59:00,Data Science,113,pending,,,153.0,1976-07-12 07:26:09,"Apartment 46, Williamsview district, Tashkent, UZ, 100561",,,,,,,,,,,,,Tashkent,Williamsview district,100561
394,,,Male,,+10548903307,North Michael,nathan24@carroll.biz,,Data Science,110,pending,,,264.0,1973-03-30 00:00:00,"Apartment 17, Johnsonburgh district, Tashkent, UZ, 100810","activity, five",3.0,2.0,5.0,"station, suddenly",0.0,496.0,1494.0,Dell,2019.0,Samsung,2021.0,Tashkent,Johnsonburgh district,100810
395,Donna Watkins,18,Male,,+18785168334,Port Leahchester,,1979-08-21 00:00:00,Data Science,,active,15.5,average,201.0,1987-03-06 00:00:00,"Apartment 18, Jonathantown district, Tashkent, UZ, 100374","later, manager",2.0,3.0,4.0,"TV, church",4.0,293.0,1109.0,Lenovo,2019.0,Xiaomi,2018.0,Tashkent,Jonathantown district,100374
396,,21,Female,61.0,,South Jeffrey,,,Python,,pending,-2.0,excellent,257.0,2008-04-07 15:02:00,"16728 Villa Way Suite 288, North Cody","voice, scene",1.0,4.0,4.0,"factor, art",1.0,752.0,398.0,Dell,2022.0,Apple,2021.0,,,
397,Toni Beck,,Male,,,East Sonyaview,,1996-06-02 17:51:00,Data Science,,inactive,0.0,good,21500.0,1993-12-24 00:00:00,"8989 Wesley Prairie Suite 040, Lake Paulfort","daughter, visit",5.0,5.0,5.0,"understand, two",5.0,346.0,1429.0,Dell,2017.0,Xiaomi,2018.0,,,
398,,,Male,,+18960384284,Markfort,dmaldonado@vazquez.info,2006-12-22 00:00:00,Data Science,110,pending,,average,239.0,1996-09-29 03:59:34,"4018 Hutchinson Camp Apt. 954, Lake Michelleport","rule, himself",4.0,2.0,5.0,"human, front",0.0,967.0,253.0,HP,2018.0,Xiaomi,2019.0,,,
399,Sarah Stafford,18,Female,,,North Angelatown,,1984-11-07 11:37:00,Data Science,83,pending,1.84,excellent,195.0,1995-03-08 02:43:00,"Wayneland 15-kv, dom 40, Tashkent","seek, until",1.0,5.0,4.0,"thus, state",2.0,979.0,784.0,Dell,2019.0,Samsung,2023.0,Tashkent,,
400,Cameron Potter DDS,,Female,83.0,+16696556558,West Annaberg,jwoods@gmail.com,,Data Science,107,pending,37.0,,283.0,1994-03-21 00:00:00,"36971 Christine Meadow, Ashleytown","wrong, event",4.0,5.0,1.0,"final, very",0.0,1250.0,614.0,Dell,2017.0,Samsung,2019.0,,,
401,Kim Tran,20,Female,51.0,+18930381756,Port Daniel,,1984-08-24 08:36:15,Python,110,active,,excellent,164.0,2025-04-08 00:00:00,"Apartment 20, Port David district, Tashkent, UZ, 100754","agreement, who",3.0,1.0,3.0,"word, start",4.0,773.0,214.0,Lenovo,2021.0,Samsung,2021.0,Tashkent,Port David district,100754
402,Zachary Brooks,19,Unknown,80.0,+10897907904,Nealview,anthonyhamilton@yahoo.com,2020-10-12 00:00:00,Data Science,90,active,0.0,excellent,77.0,2009-07-16 00:00:00,"East Philipport 26-kv, dom 1, Tashkent",,,,,,,,,,,,,Tashkent,,
403,Charles Solis,18,Female,93.0,,Armstrongville,,2015-07-10 15:43:07,Python,,active,37.0,excellent,151.0,2012-05-17 10:07:25,"Lake Michael 24-kv, dom 22, Tashkent",,,,,,,,,,,,,Tashkent,,
404,Benjamin Sims,19,Male,,+16812704365,North Felicia,,1986-09-16 00:00:00,Data Science,110,inactive,-2.0,average,26700.0,2006-05-23 18:56:00,"Apartment 9, Port William district, Tashkent, UZ, 100656",,,,,,,,,,,,,Tashkent,Port William district,100656
405,Jessica Davidson,,Female,,,Lake Madison,,1988-08-30 11:17:35,Data Science,66,active,-2.0,good,74.0,1985-06-14 00:00:00,"Kimberlyside 28-kv, dom 26, Tashkent","sound, feel",1.0,5.0,4.0,"democratic, blood",3.0,1243.0,1258.0,Lenovo,2018.0,Samsung,2023.0,Tashkent,,
406,,18,Male,70.0,,New Jason,,1978-10-02 00:00:00,Data Science,,active,37.0,average,105.0,2025-02-16 00:00:00,"BROKEN,ADDRESS,DATA,,,","key, hair",4.0,4.0,2.0,"leader, mission",2.0,350.0,517.0,HP,2022.0,Apple,2018.0,,,
407,,18,Female,,+11025369331,Romeroport,,1999-02-16 00:00:00,Python,110,pending,-2.0,average,18100.0,2002-07-27 00:00:00,"BROKEN,ADDRESS,DATA,,,","none, test",5.0,4.0,4.0,"five, body",4.0,1087.0,516.0,Dell,2018.0,Samsung,2018.0,,,
409,Donna White,20,Unknown,,+13443962791,Richardbury,,2020-10-25 00:00:00,Python,110,inactive,3.56,good,233.0,1997-12-27 00:00:00,"Apartment 27, New Patricia district, Tashkent, UZ, 100235","capital, decision",5.0,2.0,4.0,"space, across",4.0,310.0,1129.0,Lenovo,2021.0,Xiaomi,2019.0,Tashkent,New Patricia district,100235
410,Michael Garrett,20,Female,64.0,,North Samanthaberg,,1996-09-19 10:21:00,Data Science,110,active,2.18,excellent,272.0,2021-01-17 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
411,Robert Rojas,21,Unknown,69.0,+10329592641,New Randy,,1992-11-30 00:00:00,Python,110,inactive,0.0,,258.0,2003-04-23 00:00:00,"BROKEN,ADDRESS,DATA,,,","tend, goal",3.0,4.0,1.0,"pull, form",0.0,1252.0,483.0,Lenovo,2023.0,Xiaomi,2018.0,,,
413,Terry Payne,18,Unknown,,,Tuckerland,igonzalez@yahoo.com,1977-04-18 01:06:25,Data Science,,inactive,-2.0,average,18300.0,2011-12-12 00:00:00,"6421 Lane Falls Apt. 045, East Deborahport","how, all",1.0,4.0,3.0,"ago, expert",2.0,1459.0,839.0,Lenovo,2019.0,Xiaomi,2020.0,,,
414,Roger Williams,18,Male,77.0,,Tommymouth,,,Python,,inactive,,,195.0,2012-09-13 14:35:00,UZ 100809 Tashkent East Michaelhaven,,,,,,,,,,,,,,,
415,Victoria Butler,20,Female,80.0,,Lake Deborah,,1976-09-09 00:00:00,Data Science,113,pending,0.0,good,298.0,,"East Jasonstad 26-kv, dom 14, Tashkent",,,,,,,,,,,,,Tashkent,,
416,,20,Unknown,85.0,,Gregoryville,,2010-12-24 00:00:00,Python,110,active,37.0,good,241.0,2006-05-03 23:59:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
417,Valerie Cohen,20,Male,78.0,+18164806921,West Christinatown,,,Data Science,,pending,-2.0,good,224.0,1978-06-20 01:57:23,UZ 100155 Tashkent Lake Lukeland,,,,,,,,,,,,,,,
419,,18,Unknown,,+19257538008,South Joshuamouth,,2015-03-13 00:00:00,Data Science,,pending,0.0,excellent,13500.0,,"Port Catherinemouth 29-kv, dom 47, Tashkent","camera, argue",2.0,3.0,2.0,"body, husband",1.0,908.0,489.0,Dell,2018.0,Apple,2021.0,Tashkent,,
420,Shirley Mccann,18,Unknown,91.0,+10478447396,South Claudiafort,,,Data Science,,inactive,,good,204.0,1995-10-28 09:52:00,"28439 Frances Extension Suite 697, Ronaldburgh","practice, know",2.0,4.0,1.0,"very, thing",5.0,1232.0,1067.0,Dell,2015.0,Apple,2019.0,,,
421,,20,Male,,,South Stephanie,,2014-12-17 00:00:00,Data Science,,pending,0.0,excellent,209.0,2016-01-27 21:46:00,"791 Norma Fork, Port Garyport","radio, summer",3.0,3.0,5.0,"marriage, help",4.0,413.0,910.0,HP,2020.0,Apple,2024.0,,,
422,Steven Butler,21,Female,55.0,,Ayersview,wellslynn@bishop-bates.com,,Data Science,110,inactive,,average,149.0,,"Apartment 49, Wallshire district, Tashkent, UZ, 100522","for, save",1.0,3.0,1.0,"group, public",1.0,1475.0,731.0,Lenovo,2022.0,Xiaomi,2022.0,Tashkent,Wallshire district,100522
423,David Daugherty,20,Female,,,Josemouth,,2017-03-06 00:00:00,Data Science,77,inactive,-2.0,good,104.0,2016-07-01 22:06:27,"BROKEN,ADDRESS,DATA,,,","manager, election",4.0,5.0,5.0,"actually, talk",3.0,1335.0,205.0,Lenovo,2021.0,Samsung,2023.0,,,
424,Christopher Gill,22,Female,,+12313074684,Jessicaview,bassmichael@hotmail.com,1985-09-10 16:33:19,Data Science,60,inactive,-2.0,excellent,218.0,2004-06-28 00:00:00,"Apartment 23, East Chad district, Tashkent, UZ, 100316","world, computer",2.0,2.0,2.0,"wide, exactly",3.0,588.0,652.0,Dell,2021.0,Xiaomi,2021.0,Tashkent,East Chad district,100316
425,Timothy Winters,18,Male,,,Vasquezberg,,2000-07-31 11:37:00,Data Science,110,pending,,excellent,65.0,1996-01-07 00:00:00,UZ 100174 Tashkent Michaeltown,"space, mother",3.0,3.0,2.0,"possible, kitchen",2.0,889.0,505.0,HP,2017.0,Samsung,2023.0,,,
426,Sarah Nelson,18,Female,76.0,+17861698025,Port Jessicafort,,2020-12-02 18:43:00,Data Science,70,inactive,3.24,excellent,100.0,2007-08-18 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
427,Ryan Baker,22,Male,64.0,+16189580345,Nicholston,anthony51@barajas-li.com,,Python,81,pending,,excellent,284.0,1990-09-24 00:00:00,UZ 100113 Tashkent North Roy,"fight, difference",1.0,2.0,2.0,"allow, condition",0.0,628.0,514.0,Lenovo,2015.0,Samsung,2022.0,,,
428,,18,Female,,+16558940205,Thompsonberg,,1978-02-28 00:00:00,Data Science,75,pending,15.5,excellent,17400.0,2004-09-12 00:00:00,"Apartment 44, Smithshire district, Tashkent, UZ, 100091","nation, if",5.0,4.0,5.0,"assume, matter",4.0,1339.0,1067.0,Dell,2017.0,Samsung,2023.0,Tashkent,Smithshire district,100091
429,Anthony Armstrong,,Unknown,,+11754433483,Laurenmouth,maryjimenez@mullins.biz,1997-04-10 12:07:40,Python,110,active,,good,22200.0,2002-07-28 00:00:00,UZ 100144 Tashkent Lake Dawnside,"travel, exactly",1.0,2.0,5.0,"add, hot",0.0,795.0,317.0,Lenovo,2015.0,Apple,2022.0,,,
430,Tammy Green,21,Female,90.0,+11900245538,Rushfurt,,2019-03-01 14:38:37,Data Science,,inactive,15.5,good,65.0,1993-05-28 00:00:00,"Apartment 47, East Michele district, Tashkent, UZ, 100025","beyond, federal",5.0,1.0,5.0,"away, south",1.0,749.0,540.0,HP,2020.0,Samsung,2023.0,Tashkent,East Michele district,100025
431,Juan Wright,22,Female,84.0,+14779218703,North Robertshire,,2014-07-28 18:41:03,Data Science,,pending,,average,26000.0,1994-01-29 00:00:00,UZ 100116 Tashkent Jamesfort,"pass, federal",3.0,3.0,2.0,"fund, main",3.0,1115.0,932.0,HP,2019.0,Apple,2023.0,,,
432,,21,Female,63.0,+19568390447,Sharpmouth,troy24@gmail.com,2003-08-15 20:55:29,Data Science,,inactive,15.5,average,281.0,1984-09-10 17:56:00,"Gibsonhaven 7-kv, dom 6, Tashkent",,,,,,,,,,,,,Tashkent,,
434,Danielle Roberts,20,Male,,,New Timothystad,,2025-07-14 10:43:02,Data Science,,active,0.0,average,201.0,2022-10-11 01:06:08,"BROKEN,ADDRESS,DATA,,,","test, decide",2.0,4.0,4.0,"left, picture",5.0,1045.0,610.0,HP,2018.0,Xiaomi,2019.0,,,
435,Barbara Allen,,Female,73.0,+16637101993,Josephside,,2010-08-25 20:10:00,Data Science,94,active,,,74.0,,UZ 100323 Tashkent North Tracyport,,,,,,,,,,,,,,,
436,,,Female,,,Lake Jeffrey,ramirezrobin@yahoo.com,1991-10-13 11:59:00,Data Science,85,inactive,,excellent,23500.0,1980-02-14 00:40:00,"32167 Phillips Expressway, Lake Brittany","success, current",3.0,1.0,3.0,"issue, performance",0.0,1070.0,873.0,HP,2018.0,Samsung,2022.0,,,
437,,20,Male,60.0,+15121107927,Garciaton,hensonchristina@brown.com,,Data Science,110,pending,15.5,good,68.0,,"Apartment 49, New William district, Tashkent, UZ, 100630","any, bad",3.0,5.0,3.0,"whatever, his",3.0,1029.0,217.0,HP,2018.0,Samsung,2018.0,Tashkent,New William district,100630
438,,21,Female,,,Clarkchester,emilyhahn@sanchez.biz,1972-12-11 00:00:00,Python,110,inactive,37.0,,162.0,1984-03-16 00:00:00,"Apartment 50, Port Hannahchester district, Tashkent, UZ, 100469",,,,,,,,,,,,,Tashkent,Port Hannahchester district,100469
439,Jessica Ford,21,Unknown,68.0,,East Hollyville,jeffrey59@murphy-andrews.com,2005-11-28 00:00:00,Data Science,110,pending,0.0,excellent,6300.0,1993-02-24 21:56:00,"New Andreaton 3-kv, dom 49, Tashkent","event, authority",4.0,2.0,3.0,"speech, environment",3.0,381.0,811.0,Dell,2021.0,Xiaomi,2022.0,Tashkent,,
440,Scott Bailey,,Female,100.0,,South Cynthiamouth,,1998-01-08 00:00:00,Data Science,,inactive,,average,157.0,1993-01-07 19:37:00,"East Melissa 19-kv, dom 44, Tashkent","wrong, central",2.0,3.0,5.0,"anyone, space",4.0,513.0,1090.0,HP,2022.0,Samsung,2024.0,Tashkent,,
441,Christopher Stevenson,18,Female,95.0,,Lake Marilyn,,2023-06-07 00:00:00,Python,70,inactive,,good,29900.0,1973-11-19 00:00:00,"Kathleenchester 19-kv, dom 10, Tashkent","full, for",1.0,3.0,3.0,"present, standard",1.0,438.0,1473.0,Dell,2018.0,Samsung,2020.0,Tashkent,,
442,Chris Hernandez,19,Unknown,,+13498991644,Taylorview,,2005-10-11 00:00:00,Python,65,pending,,excellent,236.0,1998-06-14 16:34:54,"Apartment 32, Tammychester district, Tashkent, UZ, 100928","matter, test",1.0,1.0,5.0,"as, work",3.0,956.0,612.0,HP,2019.0,Samsung,2020.0,Tashkent,Tammychester district,100928
443,,18,Female,69.0,+13634269766,Meyershire,,1995-12-07 14:03:00,Python,,active,37.0,excellent,297.0,,"721 Ball Camp Suite 246, Hernandeztown","official, choice",1.0,3.0,3.0,"green, again",0.0,883.0,1290.0,Dell,2024.0,Xiaomi,2021.0,,,
444,,19,Unknown,,+18401183990,East Brianport,,,Python,,active,3.07,,213.0,,"Apartment 44, East Michele district, Tashkent, UZ, 100459","leader, everything",5.0,4.0,5.0,"public, level",4.0,1489.0,423.0,HP,2024.0,Apple,2019.0,Tashkent,East Michele district,100459
445,Nathan Bell,20,Unknown,,+13845418009,West Tylerport,,2008-05-23 21:21:36,Python,110,active,15.5,average,192.0,2017-12-05 00:00:00,"5951 Richard Common, Wilsonview","what, sometimes",2.0,4.0,2.0,"dinner, where",4.0,720.0,814.0,HP,2019.0,Apple,2024.0,,,
446,Michael Delgado,18,Female,92.0,+17570816072,East Michelle,lbailey@gmail.com,2024-01-17 11:00:00,Python,95,pending,37.0,excellent,215.0,,"BROKEN,ADDRESS,DATA,,,","article, west",3.0,1.0,1.0,"call, edge",3.0,1085.0,1135.0,HP,2015.0,Xiaomi,2024.0,,,
447,Brandy King,,Unknown,81.0,,East Mark,,1997-07-11 00:00:00,Data Science,,active,0.0,excellent,117.0,1983-12-01 00:00:00,"39753 Emily Harbors, North Danielleview","center, benefit",3.0,4.0,4.0,"still, piece",4.0,669.0,732.0,Dell,2023.0,Apple,2018.0,,,
448,Karen Martinez,,Unknown,70.0,,Owenfort,,1976-05-18 00:00:00,Python,60,pending,,,252.0,,UZ 100447 Tashkent New Kevin,,,,,,,,,,,,,,,
449,Jeffery Miller,20,Female,71.0,+13054362371,Thomasstad,,,Data Science,109,pending,,,251.0,1980-12-01 20:14:00,"BROKEN,ADDRESS,DATA,,,","assume, assume",5.0,5.0,5.0,"the, front",0.0,976.0,689.0,Dell,2024.0,Apple,2018.0,,,
450,Daniel Murphy,19,Unknown,70.0,,Lake Nathan,joseph15@may-martinez.info,2025-11-12 00:00:00,Python,97,pending,0.0,excellent,243.0,2019-04-05 00:00:00,"BROKEN,ADDRESS,DATA,,,","raise, skill",5.0,3.0,2.0,"personal, long",1.0,491.0,799.0,Lenovo,2017.0,Samsung,2024.0,,,
451,Amber Brooks,21,Female,69.0,+11923853074,East Don,richard36@gmail.com,1991-11-09 00:00:00,Data Science,,pending,0.0,excellent,193.0,2018-02-06 00:00:00,"Lake David 11-kv, dom 11, Tashkent","hour, ready",1.0,5.0,1.0,"once, general",4.0,693.0,444.0,Lenovo,2021.0,Xiaomi,2023.0,Tashkent,,
452,Anna Ayers,22,Unknown,63.0,+11012705764,Lake Kim,,1974-12-02 00:00:00,Data Science,,inactive,-2.0,excellent,235.0,2001-12-26 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
455,Emily Ray,22,Female,,+18430547914,North Christopherton,,1997-05-10 12:19:37,Data Science,,active,15.5,excellent,184.0,1998-03-18 21:57:58,UZ 100680 Tashkent Cartermouth,"may, challenge",5.0,2.0,4.0,"wife, mouth",0.0,1386.0,1411.0,Lenovo,2015.0,Xiaomi,2019.0,,,
456,,,Female,63.0,,Perezmouth,,2004-12-05 00:00:00,Python,84,active,,good,18900.0,2019-07-22 17:48:42,"11041 Kristen Mountain, Stewartshire",,,,,,,,,,,,,,,
457,Wendy Williams,20,Female,54.0,+12544662154,Port Luisstad,rogershannah@calderon-romero.com,2010-09-17 20:25:00,Python,72,pending,37.0,,279.0,2003-06-22 09:06:00,"New Katherine 17-kv, dom 14, Tashkent",,,,,,,,,,,,,Tashkent,,
458,Steven Gray,18,Male,93.0,+12311405276,Rogerville,,1993-09-08 11:26:29,Python,84,inactive,37.0,excellent,21400.0,2020-02-16 00:00:00,"BROKEN,ADDRESS,DATA,,,","garden, Mrs",4.0,2.0,5.0,"ten, safe",1.0,819.0,1374.0,Lenovo,2022.0,Samsung,2023.0,,,
459,Melanie Kline,,Female,91.0,+10961195797,Rodriguezborough,,1972-10-28 00:00:00,Python,,pending,,excellent,29000.0,2025-08-15 00:00:00,UZ 100349 Tashkent Bryantmouth,"throw, free",2.0,2.0,4.0,"identify, network",5.0,1179.0,918.0,HP,2016.0,Xiaomi,2022.0,,,
460,,20,Unknown,66.0,+14965194828,West Frankfurt,krystal72@hotmail.com,1981-04-29 17:52:19,Data Science,,inactive,37.0,excellent,124.0,1970-10-13 21:54:00,"4044 Ashley Canyon Suite 093, Eugenebury","Democrat, ago",1.0,2.0,3.0,"fall, nor",4.0,769.0,1087.0,Lenovo,2016.0,Samsung,2023.0,,,
461,,20,Male,77.0,,East Morgan,christine49@hoffman-edwards.org,1998-01-08 00:00:00,Data Science,110,pending,37.0,,17300.0,,"Apartment 31, New Tristanstad district, Tashkent, UZ, 100639","defense, on",5.0,1.0,3.0,"argue, establish",3.0,1233.0,1205.0,HP,2022.0,Samsung,2022.0,Tashkent,New Tristanstad district,100639
463,,,Male,,+18258431868,Teresaton,,,Data Science,110,active,15.5,excellent,151.0,2025-11-01 07:48:18,"Apartment 17, East Melanieton district, Tashkent, UZ, 100892","for, program",5.0,2.0,3.0,"front, get",3.0,844.0,1300.0,Dell,2019.0,Samsung,2018.0,Tashkent,East Melanieton district,100892
464,,18,Female,62.0,+11864630034,New Jessica,,2023-09-19 00:00:00,Data Science,110,active,0.0,excellent,121.0,1988-10-09 19:54:50,"6619 Mills Island Suite 519, East Richard","garden, language",2.0,1.0,2.0,"gas, eye",5.0,335.0,260.0,Dell,2024.0,Samsung,2022.0,,,
465,Katelyn Houston,,Female,,,Lauramouth,,1972-08-21 00:00:00,Data Science,,active,15.5,,279.0,2010-10-15 11:08:44,"82258 Ward Vista, Trevorport","sport, others",3.0,2.0,1.0,"the, appear",2.0,1376.0,1310.0,Lenovo,2016.0,Apple,2021.0,,,
